"","jvm","gcc","gc","benchmark","category","rtINT","rtHS","ratio"
"986","j11","GCC5","CPGC","chi-square",NA,NA,NA,NA
"987","j11","GCC5","CPGC","db-shootout",NA,NA,NA,NA
"988","j11","GCC5","CPGC","dec-tree",NA,NA,NA,NA
"989","j11","GCC5","CPGC","dotty",NA,NA,NA,NA
"990","j11","GCC5","CPGC","finagle-chirper",NA,NA,NA,NA
"991","j11","GCC5","CPGC","finagle-http",NA,NA,NA,NA
"992","j11","GCC5","CPGC","fj-kmeans",NA,NA,NA,NA
"993","j11","GCC5","CPGC","future-genetic",NA,NA,NA,NA
"994","j11","GCC5","CPGC","gauss-mix",NA,NA,NA,NA
"995","j11","GCC5","CPGC","log-regression",NA,NA,NA,NA
"996","j11","GCC5","CPGC","mnemonics",NA,NA,NA,NA
"997","j11","GCC5","CPGC","movie-lens",NA,NA,NA,NA
"998","j11","GCC5","CPGC","naive-bayes",NA,NA,NA,NA
"999","j11","GCC5","CPGC","neo4j-analytics",NA,NA,NA,NA
"1000","j11","GCC5","CPGC","page-rank",NA,NA,NA,NA
"1001","j11","GCC5","CPGC","par-mnemonics",NA,NA,NA,NA
"1002","j11","GCC5","CPGC","philosophers",NA,NA,NA,NA
"1003","j11","GCC5","CPGC","reactors",NA,NA,NA,NA
"1004","j11","GCC5","CPGC","rx-scrabble",NA,NA,NA,NA
"1005","j11","GCC5","CPGC","scala-doku",NA,NA,NA,NA
"1006","j11","GCC5","CPGC","scala-kmeans",NA,NA,NA,NA
"1007","j11","GCC5","CPGC","scala-stm-bench7",NA,NA,NA,NA
"1008","j11","GCC5","CPGC","scrabble",NA,NA,NA,NA
"1009","j11","GCC5","G1GC","akka-uct","concurrency",1222.72579031287,89.656056538,13.6379608643017
"1010","j11","GCC5","G1GC","chi-square","apache",1110.58606081673,83.293410622,13.3334204053279
"1011","j11","GCC5","G1GC","db-shootout","database",2564.1387433563,181.084429405,14.1599073525065
"1012","j11","GCC5","G1GC","dec-tree","apache",503.591401012667,83.273800956,6.04741701749333
"1013","j11","GCC5","G1GC","dotty","scala",354.836452670267,72.856319023,4.87035932405875
"1014","j11","GCC5","G1GC","finagle-chirper","web",303.0198383027,54.632678628,5.54649425787807
"1015","j11","GCC5","G1GC","finagle-http","web",190.729683949033,56.632412571,3.36785376589626
"1016","j11","GCC5","G1GC","fj-kmeans","concurrency",467.3330406109,30.372977775,15.3864742559276
"1017","j11","GCC5","G1GC","future-genetic","functional",142.5047476188,14.226180427,10.0170772014348
"1018","j11","GCC5","G1GC","gauss-mix","apache",913.6786162763,51.798281663,17.6391684616239
"1019","j11","GCC5","G1GC","log-regression","apache",480.350620520633,64.920266656,7.39908575955054
"1020","j11","GCC5","G1GC","mnemonics","functional",999.8840088304,28.226825976,35.4231825314173
"1021","j11","GCC5","G1GC","movie-lens","apache",979.103182602067,123.530719317,7.92598948678934
"1022","j11","GCC5","G1GC","naive-bayes","apache",2891.4384003632,184.46289429,15.6749053054403
"1023","j11","GCC5","G1GC","neo4j-analytics","database",3891.89568922944,196.833124639,19.7725646857831
"1024","j11","GCC5","G1GC","page-rank","apache",1712.0581297222,143.117573321,11.9625989317343
"1025","j11","GCC5","G1GC","par-mnemonics","functional",819.71653517208,22.200893125,36.9226828198643
"1026","j11","GCC5","G1GC","philosophers","scala",469.3859361546,13.686648623,34.2951696272681
"1027","j11","GCC5","G1GC","reactors","concurrency",1846.56811957212,94.524620431,19.5353137748917
"1028","j11","GCC5","G1GC","rx-scrabble","functional",96.34425296656,11.128731735,8.65725360811386
"1029","j11","GCC5","G1GC","scala-doku","scala",633.61403350448,34.868610035,18.1714737945814
"1030","j11","GCC5","G1GC","scala-kmeans","scala",159.0681562504,7.928720045,20.062274282305
"1031","j11","GCC5","G1GC","scala-stm-bench7","scala",179.92775627076,15.492123863,11.6141439264169
"1032","j11","GCC5","G1GC","scrabble","functional",117.19376218864,12.192870758,9.61166279169708
"1033","j11","GCC5","PGC","akka-uct","concurrency",1195.28371853193,64.162421609,18.6290306468775
"1034","j11","GCC5","PGC","chi-square","apache",1110.4851301309,61.230555011,18.1361271334451
"1035","j11","GCC5","PGC","db-shootout","database",2516.07189671813,191.903954211,13.1110998054354
"1036","j11","GCC5","PGC","dec-tree","apache",498.548628057733,71.723450226,6.95098501935993
"1037","j11","GCC5","PGC","dotty","scala",354.4228905271,70.586367885,5.0211237827753
"1038","j11","GCC5","PGC","finagle-chirper","web",302.310477164767,65.272204042,4.63153468772469
"1039","j11","GCC5","PGC","finagle-http","web",191.7586650042,47.542939688,4.03337837884266
"1040","j11","GCC5","PGC","fj-kmeans","concurrency",473.481153973233,28.388054334,16.6788871263414
"1041","j11","GCC5","PGC","future-genetic","functional",140.176008006833,14.100335027,9.94132463791942
"1042","j11","GCC5","PGC","gauss-mix","apache",901.129737031267,55.05614596,16.3674685417676
"1043","j11","GCC5","PGC","log-regression","apache",481.3394463907,66.853316059,7.19993374697979
"1044","j11","GCC5","PGC","mnemonics","functional",992.310974575533,24.731677421,40.1230760729941
"1045","j11","GCC5","PGC","movie-lens","apache",989.829454913967,115.990795104,8.53368971241608
"1046","j11","GCC5","PGC","naive-bayes","apache",2906.7825523782,200.259787897,14.5150585791754
"1047","j11","GCC5","PGC","neo4j-analytics","database",3961.86633702584,260.739280916,15.1947428983752
"1048","j11","GCC5","PGC","page-rank","apache",1665.09865779992,185.484359597,8.97702998472574
"1049","j11","GCC5","PGC","par-mnemonics","functional",814.13986331832,20.928019803,38.9019061995351
"1050","j11","GCC5","PGC","philosophers","scala",466.72936426508,13.346101929,34.97121232462
"1051","j11","GCC5","PGC","reactors","concurrency",1836.83575257052,85.071441029,21.5916849456489
"1052","j11","GCC5","PGC","rx-scrabble","functional",97.070360777,11.370877883,8.53675167175305
"1053","j11","GCC5","PGC","scala-doku","scala",632.50072314076,35.518679888,17.8075515513303
"1054","j11","GCC5","PGC","scala-kmeans","scala",154.4067079416,7.384101017,20.9106982131092
"1055","j11","GCC5","PGC","scala-stm-bench7","scala",181.15585371076,15.774718508,11.4839357430618
"1056","j11","GCC5","PGC","scrabble","functional",118.87705043928,14.110852681,8.42451219119775
"1057","j11","GCC5","SGC","akka-uct","concurrency",1219.35675483797,102.0050386,11.9538874900045
"1058","j11","GCC5","SGC","chi-square","apache",1110.96635084957,63.239174823,17.567692082622
"1059","j11","GCC5","SGC","db-shootout","database",2514.7498381232,189.028649885,13.3035380597233
"1060","j11","GCC5","SGC","dec-tree","apache",494.879900563033,77.649748018,6.37323253706265
"1061","j11","GCC5","SGC","dotty","scala",355.520247145633,81.146113993,4.38123564581666
"1062","j11","GCC5","SGC","finagle-chirper","web",303.383841563767,53.076192387,5.71600613984651
"1063","j11","GCC5","SGC","finagle-http","web",194.5811929986,53.896743262,3.6102588249667
"1064","j11","GCC5","SGC","fj-kmeans","concurrency",474.845483623733,28.529788099,16.6438489474928
"1065","j11","GCC5","SGC","future-genetic","functional",140.512925858667,14.091721049,9.97131048578612
"1066","j11","GCC5","SGC","gauss-mix","apache",895.9043586265,57.16979216,15.6709395780056
"1067","j11","GCC5","SGC","log-regression","apache",481.8939804717,72.969277483,6.60406676746894
"1068","j11","GCC5","SGC","mnemonics","functional",993.926780728733,29.923744246,33.2153213367206
"1069","j11","GCC5","SGC","movie-lens","apache",989.838115630367,105.683979748,9.36601855825834
"1070","j11","GCC5","SGC","naive-bayes","apache",2932.04332960227,226.012660397,12.9729163156259
"1071","j11","GCC5","SGC","neo4j-analytics","database",3909.42605161128,242.062567617,16.1504774988461
"1072","j11","GCC5","SGC","page-rank","apache",1637.81782721356,147.544007348,11.1005377761672
"1073","j11","GCC5","SGC","par-mnemonics","functional",815.87997395088,21.269562335,38.3590391330391
"1074","j11","GCC5","SGC","philosophers","scala",468.1823501484,21.417439161,21.859866001204
"1075","j11","GCC5","SGC","reactors","concurrency",1845.21005875052,91.329172255,20.2039503171945
"1076","j11","GCC5","SGC","rx-scrabble","functional",97.06022249004,11.674271411,8.31402826548864
"1077","j11","GCC5","SGC","scala-doku","scala",636.85139060656,35.061798156,18.1636830995668
"1078","j11","GCC5","SGC","scala-kmeans","scala",153.9257393594,7.849384007,19.6099132393231
"1079","j11","GCC5","SGC","scala-stm-bench7","scala",181.83547399932,16.904558062,10.756594365402
"1080","j11","GCC5","SGC","scrabble","functional",119.28347118568,11.937669038,9.99219117283087
"1081","j11","GCC6","CGC","akka-uct","concurrency",1237.60198621637,90.139323726,13.7298787594452
"1082","j11","GCC6","CGC","chi-square","apache",1107.00370167027,52.261387615,21.1820571972822
"1083","j11","GCC6","CGC","db-shootout","database",2451.97911401713,188.064622442,13.0379604743223
"1084","j11","GCC6","CGC","dec-tree","apache",484.4161705752,66.556704629,7.27824752255133
"1085","j11","GCC6","CGC","dotty","scala",353.180401754067,69.586582415,5.07540950420257
"1086","j11","GCC6","CGC","finagle-chirper","web",301.898142872567,51.933127032,5.81320941229947
"1087","j11","GCC6","CGC","finagle-http","web",194.241664854233,49.211972303,3.94704084726131
"1088","j11","GCC6","CGC","fj-kmeans","concurrency",478.574541318967,34.803031632,13.7509440665777
"1089","j11","GCC6","CGC","future-genetic","functional",140.8140727268,13.887854259,10.1393685518802
"1090","j11","GCC6","CGC","gauss-mix","apache",887.7925458538,48.071502531,18.4681671907652
"1091","j11","GCC6","CGC","log-regression","apache",464.977791030633,65.678966442,7.07955402192949
"1092","j11","GCC6","CGC","mnemonics","functional",1011.13292645783,25.9762108,38.9253434322235
"1093","j11","GCC6","CGC","movie-lens","apache",966.2430500631,129.587951963,7.45627224928273
"1094","j11","GCC6","CGC","naive-bayes","apache",2869.38138358797,178.998652186,16.0301842977362
"1095","j11","GCC6","CGC","neo4j-analytics","database",3860.55395198008,195.711221171,19.725767019802
"1096","j11","GCC6","CGC","page-rank","apache",1604.25027526508,130.801774664,12.2647439561583
"1097","j11","GCC6","CGC","par-mnemonics","functional",835.85200343312,22.699109329,36.8231189743313
"1098","j11","GCC6","CGC","philosophers","scala",463.7292654672,13.116858907,35.3536825207233
"1099","j11","GCC6","CGC","reactors","concurrency",1846.99259529844,86.337175299,21.3927846133719
"1100","j11","GCC6","CGC","rx-scrabble","functional",96.7517341768,10.749450923,9.00062104286515
"1101","j11","GCC6","CGC","scala-doku","scala",627.02723572712,33.717022294,18.5967559726857
"1102","j11","GCC6","CGC","scala-kmeans","scala",159.13475430684,7.575156112,21.0074554179485
"1103","j11","GCC6","CGC","scala-stm-bench7","scala",180.44703204424,15.798816214,11.4215539696157
"1104","j11","GCC6","CGC","scrabble","functional",118.6762834844,11.541915507,10.2821999877251
"1105","j11","GCC6","CPGC","akka-uct",NA,NA,NA,NA
"1106","j11","GCC6","CPGC","chi-square",NA,NA,NA,NA
"1107","j11","GCC6","CPGC","db-shootout",NA,NA,NA,NA
"1108","j11","GCC6","CPGC","dec-tree",NA,NA,NA,NA
"1109","j11","GCC6","CPGC","dotty",NA,NA,NA,NA
"1110","j11","GCC6","CPGC","finagle-chirper",NA,NA,NA,NA
"1111","j11","GCC6","CPGC","finagle-http",NA,NA,NA,NA
"1112","j11","GCC6","CPGC","fj-kmeans",NA,NA,NA,NA
"1113","j11","GCC6","CPGC","future-genetic",NA,NA,NA,NA
"1114","j11","GCC6","CPGC","gauss-mix",NA,NA,NA,NA
"1115","j11","GCC6","CPGC","log-regression",NA,NA,NA,NA
"1116","j11","GCC6","CPGC","mnemonics",NA,NA,NA,NA
"1117","j11","GCC6","CPGC","movie-lens",NA,NA,NA,NA
"1118","j11","GCC6","CPGC","naive-bayes",NA,NA,NA,NA
"1119","j11","GCC6","CPGC","neo4j-analytics",NA,NA,NA,NA
"1120","j11","GCC6","CPGC","page-rank",NA,NA,NA,NA
"1121","j11","GCC6","CPGC","par-mnemonics",NA,NA,NA,NA
"1122","j11","GCC6","CPGC","philosophers",NA,NA,NA,NA
"1123","j11","GCC6","CPGC","reactors",NA,NA,NA,NA
"1124","j11","GCC6","CPGC","rx-scrabble",NA,NA,NA,NA
"1125","j11","GCC6","CPGC","scala-doku",NA,NA,NA,NA
"1126","j11","GCC6","CPGC","scala-kmeans",NA,NA,NA,NA
"1127","j11","GCC6","CPGC","scala-stm-bench7",NA,NA,NA,NA
"1128","j11","GCC6","CPGC","scrabble",NA,NA,NA,NA
"1129","j11","GCC6","G1GC","akka-uct","concurrency",1219.91149609287,89.794664732,13.5855676919536
"1130","j11","GCC6","G1GC","chi-square","apache",1099.30849253133,55.708346093,19.7332818083692
"1131","j11","GCC6","G1GC","db-shootout","database",2467.45994181003,198.585055359,12.4252045923062
"1132","j11","GCC6","G1GC","dec-tree","apache",485.790527661167,68.825790391,7.05826296946807
"1133","j11","GCC6","G1GC","dotty","scala",353.247039639433,72.790312608,4.85294027437121
"1134","j11","GCC6","G1GC","finagle-chirper","web",300.163661763467,53.409240096,5.6200698834872
"1135","j11","GCC6","G1GC","finagle-http","web",190.894260144233,50.685301124,3.7662646943187
"1136","j11","GCC6","G1GC","fj-kmeans","concurrency",469.5916382672,31.459607384,14.9268117855161
"1137","j11","GCC6","G1GC","future-genetic","functional",141.780423914567,14.937449644,9.49160849365717
"1138","j11","GCC6","G1GC","gauss-mix","apache",900.7530712986,55.427543905,16.2510009976709
"1139","j11","GCC6","G1GC","log-regression","apache",460.9266383229,68.020751733,6.77626498648769
"1140","j11","GCC6","G1GC","mnemonics","functional",1001.0465937899,27.58941848,36.2837148784261
"1141","j11","GCC6","G1GC","movie-lens","apache",957.373527790333,114.634502937,8.35153032692504
"1142","j11","GCC6","G1GC","naive-bayes","apache",2829.58990196907,165.053406635,17.1434807657526
"1143","j11","GCC6","G1GC","neo4j-analytics","database",3853.15108338728,196.181731591,19.6407231811998
"1144","j11","GCC6","G1GC","page-rank","apache",1690.7271495452,143.565421053,11.7767017791912
"1145","j11","GCC6","G1GC","par-mnemonics","functional",820.83339153868,22.208631958,36.9601060115276
"1146","j11","GCC6","G1GC","philosophers","scala",463.00143291464,14.70288785,31.4905097310281
"1147","j11","GCC6","G1GC","reactors","concurrency",1844.91228146892,91.049641909,20.2627077140273
"1148","j11","GCC6","G1GC","rx-scrabble","functional",95.78895141852,11.112139763,8.62020758031389
"1149","j11","GCC6","G1GC","scala-doku","scala",629.63967584232,34.779094795,18.1039696275488
"1150","j11","GCC6","G1GC","scala-kmeans","scala",158.82743884896,7.937732574,20.0091697935502
"1151","j11","GCC6","G1GC","scala-stm-bench7","scala",179.62797212224,15.544332864,11.5558495622704
"1152","j11","GCC6","G1GC","scrabble","functional",120.58851579424,11.746754256,10.2656881353116
"1153","j11","GCC6","PGC","akka-uct","concurrency",1201.10881899717,66.18363765,18.1481233375084
"1154","j11","GCC6","PGC","chi-square","apache",1098.32515906627,55.907581479,19.6453706279321
"1155","j11","GCC6","PGC","db-shootout","database",2425.86821557103,177.502555766,13.6666664043364
"1156","j11","GCC6","PGC","dec-tree","apache",481.0716164925,66.097834062,7.27817519771152
"1157","j11","GCC6","PGC","dotty","scala",352.711262578433,70.21571462,5.02325247969446
"1158","j11","GCC6","PGC","finagle-chirper","web",301.434284785333,57.545667877,5.23817510346094
"1159","j11","GCC6","PGC","finagle-http","web",191.135579702467,54.426250178,3.51182708853469
"1160","j11","GCC6","PGC","fj-kmeans","concurrency",477.352701274733,29.316918034,16.2824994333009
"1161","j11","GCC6","PGC","future-genetic","functional",139.7452434451,13.684572066,10.2118826055441
"1162","j11","GCC6","PGC","gauss-mix","apache",887.557329547433,44.331502765,20.0209168241453
"1163","j11","GCC6","PGC","log-regression","apache",466.7014814198,79.359385642,5.88086056418264
"1164","j11","GCC6","PGC","mnemonics","functional",988.855072437933,24.284032201,40.7203821940746
"1165","j11","GCC6","PGC","movie-lens","apache",970.955425591,110.11339332,8.81777771364571
"1166","j11","GCC6","PGC","naive-bayes","apache",2831.1183616123,185.692190015,15.2462974419312
"1167","j11","GCC6","PGC","neo4j-analytics","database",3952.09377131476,265.184425722,14.9031895842098
"1168","j11","GCC6","PGC","page-rank","apache",1645.62368708324,178.508518577,9.21874037273687
"1169","j11","GCC6","PGC","par-mnemonics","functional",813.2000439574,20.156080004,40.3451486497384
"1170","j11","GCC6","PGC","philosophers","scala",463.03649956076,13.92172179,33.260002357852
"1171","j11","GCC6","PGC","reactors","concurrency",1834.05212429508,80.018294262,22.9204101538322
"1172","j11","GCC6","PGC","rx-scrabble","functional",96.38252290492,11.039779842,8.73047508957018
"1173","j11","GCC6","PGC","scala-doku","scala",631.01265351736,33.599495547,18.7804204570476
"1174","j11","GCC6","PGC","scala-kmeans","scala",154.43800010284,7.337834794,21.0468080078773
"1175","j11","GCC6","PGC","scala-stm-bench7","scala",181.4755163766,15.844921521,11.4532291078932
"1176","j11","GCC6","PGC","scrabble","functional",119.40432471212,11.31387466,10.5537959629579
"1177","j11","GCC6","SGC","akka-uct","concurrency",1216.93193834793,89.679211522,13.5698331608256
"1178","j11","GCC6","SGC","chi-square","apache",1097.18621380333,62.507531171,17.5528643228892
"1179","j11","GCC6","SGC","db-shootout","database",2443.30247887577,199.461931037,12.2494676862551
"1180","j11","GCC6","SGC","dec-tree","apache",481.291251066733,66.656786494,7.22043885374006
"1181","j11","GCC6","SGC","dotty","scala",353.804372437467,71.612406681,4.94054576343874
"1182","j11","GCC6","SGC","finagle-chirper","web",303.448166946433,51.246279366,5.92136972089646
"1183","j11","GCC6","SGC","finagle-http","web",191.767501499433,51.479911322,3.72509385845584
"1184","j11","GCC6","SGC","fj-kmeans","concurrency",472.5728543178,29.205292885,16.1810688281272
